stop_id_modified_from,stop_id_modified_to,time,speed,number_of_trips
,,0.0225,48.71290424,
,,0.025833333,42.42736876,
,,0.030833333,35.54725483,
,,0.017222222,41.20710378,
,,0.015555556,45.62214872,
,,0.019444444,36.49772085,
,,0.017777778,39.91938077,
,,0.015,47.31185928,
,,0.0175,40.55302224,
,,0.02,35.48389446,
,,0.006111111,49.33630115,
,,0.004444444,67.83741962,
,,0.006388889,47.19124289,
,,0.005833333,51.68565083,
,,0.005277778,57.12623999,
,,0.004444444,67.83741962,
,,0.006111111,49.33630115,
,,0.006388889,47.19124289,
,,0.016111111,35.50646597,
,,0.021388889,26.74512989,
,,0.013888889,41.18749992,
,,0.018611111,30.73694067,
,,0.022777778,25.11432917,
,,0.013333333,35.52437102,
,,0.015555556,30.44945925,
,,0.014722222,32.17301495,
,,0.014166667,33.43470052,
,,0.013888889,34.10339506,
,,0.017777778,26.64327727,
,,0.011666667,43.0259315,
,,0.011111111,45.17722982,
,,0.013611111,36.87937122,
,,0.011111111,45.17722982,
,,0.012222222,41.07020926,
,,0.012222222,41.07020926,
,,0.013888889,36.14178321,
,,0.025,26.55810089,
,,0.016111111,36.74097522,
,,0.008888889,32.88189287,
,,0.008888889,32.88189287,
,,0.007222222,40.47002374,
,,0.0075,38.97113277,
,,0.008333333,35.0740209,
,,0.008333333,35.0740209,
,,0.006388889,45.74872029,
,,0.008333333,35.0740209,
,,0.006666667,47.58487534,
,,0.006666667,47.58487534,
,,0.004722222,67.17865405,
,,0.004722222,67.17865405,
,,0.006666667,47.58487534,
,,0.006666667,47.58487534,
,,0.005,63.44650362,
,,0.006666667,47.58487534,
,,0.001111111,347.565159,
,,0.019444444,19.8608647,
,,0.019722222,19.58113398,
,,0.018333333,21.06455337,
,,0.019722222,19.58113398,
,,0.002777778,54.9467484,
,,0.030277778,26.80360988,
,,0.024166667,33.581534,
,,0.030833333,26.32066243,
,,0.024166667,33.581534,
,,0.0325,24.9708846,
,,0.043611111,18.60887584,
,,0.010555556,31.06393989,
,,0.008333333,39.34766042,
,,0.007222222,45.40114622,
,,0.009166667,35.77059765,
,,0.008333333,39.34766042,
,,0.01,32.78971571,
,,0.007222222,45.40114622,
,,0.013055556,25.11552607,
,,0.014166667,37.54243791,
,,0.013611111,39.07478355,
,,0.013055556,40.73753858,
,,0.013611111,39.07478355,
,,0.014166667,37.54243791,
,,0.015555556,34.19043435,
,,0.011666667,45.5872458,
,,0.014166667,37.54243791,
,,0.014722222,36.12574353,
,,0.039444444,18.44107725,
,,0.033333333,21.82194139,
,,0.031111111,23.38065133,
,,0.033888889,21.46420436,
,,0.020555556,35.38693086,
,,0.024444444,29.75719304,
,,0.032777778,22.19180443,
,,0.009444444,43.82781705,
,,0.009722222,42.57559268,
,,0.01,41.39293638,
,,0.010277778,40.2742075,
,,0.008888889,46.56705284,
,,0.008888889,46.56705284,
,,0.009444444,43.82781705,
,,0.010833333,38.20886553,
,,0.01,41.39293638,
,,0.017777778,38.68082986,
,,0.018888889,36.40548717,
,,0.020833333,33.00764242,
,,0.017222222,39.92859958,
,,0.021111111,32.57333099,
,,0.019722222,34.86722775,
,,0.021388889,32.15030038,
,,0.054444444,17.78289222,
,,0.075277778,12.86142744,
,,0.191666667,5.051372232,
,,0.042777778,22.63277161,
,,0.024444444,39.60735125,
,,0.024444444,39.60735125,
,,0.036111111,26.81112967,
,,0.0375,25.81812479,
,,0.024166667,40.06260688,
,,0.045277778,21.38310938,
,,0.011388889,38.92556505,
,,0.009166667,39.6677812,
,,0.004444444,20.38668866,
,,0.003333333,27.18225155,
,,0.045277778,33.40648042,
,,0.018055556,40.14941966,
,,0.010277778,40.43828221,
,,0.013611111,39.45952994,
,,0.0075,40.21493162,
,,0.008888889,40.71801991,
,,0.0075,39.12670689,
,,0.010833333,40.12850334,
,,0.003611111,41.75886501,
,,0.001666667,90.47751997,
,,0.003333333,61.49873654,
,,0.008888889,35.6530811,
,,0.009166667,27.79027359,
,,0.011111111,32.81581662,
,,0.010833333,33.65724852,
,,0.008333333,40.22929866,
,,0.008333333,40.22929866,
,,0.009166667,36.72683958,
,,0.008055556,41.79260977,
,,0.009444444,35.64664139,
,,0.008055556,37.223698,
,,0.008055556,37.223698,
,,0.007777778,38.55311681,
,,0.006666667,40.67638321,
,,0.005555556,48.81165839,
,,0.005,54.23518033,
,,0.01,33.73786231,
,,0.01,33.73786231,
,,0.009166667,36.80493936,
,,0.073055556,23.81930895,
,,0.065,26.77127475,
,,0.0675,25.77974606,
,,0.005833333,53.57649794,
,,0.005833333,53.57649794,
,,0.006666667,46.87943068,
,,0.028055556,11.69415403,
,,0.008333333,43.85250716,
,,0.014166667,31.7448845,
,,0.039166667,23.50449035,
,,0.013888889,30.8805561,
,,0.016111111,19.91977033,
,,0.017777778,18.05229151,
,,0.015555556,20.63118996,
,,0.0075,45.72054363,
,,0.007222222,47.47902754,
,,0.006666667,51.43560901,
,,0.019444444,23.03083867,
,,0.016666667,26.86931062,
,,0.014722222,31.55582463,
,,0.013611111,34.13181008,
,,0.031111111,11.80484893,
,,0.0275,30.66997726,
,,0.001388889,108.0002461,
,,0.025277778,23.74064523,
,,0.009166667,57.07815256,
,,0.006111111,47.60700136,
,,0.055277778,8.242897064,
,,0.0325,33.424144,
,,0.028611111,37.96723168,
,,0.046388889,23.4169152,
,,0.028611111,37.96723168,
,,0.025277778,42.97389905,
,,0.029166667,37.24404574,
,,0.045833333,23.70075682,
,,0.026944444,40.31572074,
,,0.026666667,40.73567499,
,,0.009444444,50.37267947,
,,0.012222222,38.92434211,
,,0.014444444,47.50819722,
,,0.015277778,44.91683897,
,,0.028888889,29.89586882,
,,0.027777778,31.09170344,
,,0.010833333,30.45360921,
,,0.015,21.99427264,
,,0.010833333,30.45360921,
,,0.005833333,45.1855074,
,,0.008888889,29.65298717,
,,0.005555556,47.44477627,
,,0.013055556,31.85219935,
,,0.010833333,38.38598632,
,,0.0125,33.26785379,
,,0.0375,23.63453456,
,,0.012777778,34.64108827,
,,0.013333333,33.197711,
,,0.019166667,15.09869814,
,,0.004444444,48.32341606,
,,0.004166667,51.54496785,
,,0.044722222,21.51240759,
,,0.044722222,21.51240759,
,,0.008888889,46.72148299,
,,0.002222222,80.07705317,
,,0.01,31.3149568,
,,0.008055556,37.28930591,
,,0.011666667,25.74737857,
,,0.033611111,18.98969279,
,,0.028611111,22.30827989,
,,0.033611111,18.98969279,
,,0.029722222,21.47432558,
,,0.029444444,21.67691372,
,,0.035833333,17.81203753,
,,0.034722222,18.38202268,
,,0.0325,19.63891299,
,,0.035277778,18.09254178,
,,0.017777778,17.0856678,
,,0.0075,40.49936121,
,,0.028333333,10.72041927,
,,0.025833333,14.44740104,
,,0.009166667,40.71540092,
,,0.02,18.6612261,
,,0.012222222,40.3632244,
,,0.014166667,56.268483,
,,0.016944444,32.25820842,
,,0.016944444,32.25820842,
,,0.017777778,30.74610371,
,,0.014166667,38.58334541,
,,0.026666667,20.49740247,
,,0.025833333,26.97432673,
,,0.025833333,26.97432673,
,,0.017222222,40.46149009,
,,0.018611111,37.44197565,
,,0.023888889,26.48893931,
,,0.015833333,39.96576911,
,,0.018055556,35.04690362,
,,0.023055556,27.44637045,
,,0.015833333,39.96576911,
,,0.1175,5.385458135,
,,0.031666667,19.98288392,
,,0.021111111,29.97432636,
,,0.028055556,41.30943812,
,,0.011944444,67.34877829,
,,0.001666667,482.6661299,
,,0.020277778,39.67119626,
,,0.010833333,74.25634482,
,,0.008611111,69.3230089,
,,0.007222222,82.65435824,
,,0.015,39.79654163,
,,0.008888889,67.15666316,
,,0.000277778,410.5625771,
,,0.000277778,410.5625771,
,,0.002777778,41.05628727,
,,0.000277778,410.5625771,
,,0.006111111,70.27786488,
,,0.006388889,67.22230315,
,,0.004444444,44.67326006,
,,0.0075,56.74470221,
,,0.006666667,63.80099111,
,,0.004166667,60.70067513,
,,0.005833333,48.14108301,
,,0.000833333,180.8672302,
,,0.010833333,60.73003143,
,,0.003611111,67.0149555,
,,0.020555556,29.53806825,
,,0.018888889,34.93620187,
,,0.014444444,30.07402222,
,,0.004444444,64.00989387,
,,0.006111111,56.25706605,
,,0.008055556,42.67777111,
,,0.006388889,61.80948651,
,,0.0075,52.65252646,
,,0.009166667,43.07933826,
,,0.0075,38.89402489,
,,0.006111111,47.73357686,
,,0.008055556,36.21167634,
,,0.006944444,59.13429272,
,,0.008055556,50.97783248,
,,0.010555556,38.90413582,
,,0.005277778,67.76356194,
,,0.006944444,51.50031254,
,,0.018333333,19.50769325,
,,0.029166667,44.32935157,
,,0.038888889,33.24701396,
,,0.037222222,34.73568654,
,,0.0175,34.84478671,
,,0.009166667,66.52186312,
,,0.011388889,22.13705821,
,,0.012222222,20.6277139,
,,0.000277778,1031.300872,
,,0.000277778,1031.300872,
,,0.000277778,1031.300872,
,,0.0275,22.4419218,
,,0.0275,22.4419218,
,,0.0275,22.4419218,
,,0.015833333,31.09209607,
,,0.009444444,30.15669159,
,,0.001388889,148.3412975,
,,0.009166667,29.96841878,
,,0.008888889,30.9049326,
,,0.009444444,29.08699712,
,,0.009444444,38.85689785,
,,0.012777778,28.72031395,
,,0.045,21.47644162,
,,0.003611111,52.84664707,
,,0.001666667,105.4962125,
,,0.017777778,41.65679772,
,,0.021111111,35.07940923,
,,0.022222222,33.32543893,
,,0.02,37.0282651,
,,0.009722222,28.24186221,
,,0.009722222,28.24186221,
,,0.009722222,28.24186221,
,,0.01,27.45736541,
,,0.017222222,15.94298657,
,,0.009722222,28.24186221,
,,0.01,27.45736541,
,,0.010833333,25.34526116,
,,0.009722222,28.24186221,
,,0.018333333,14.97674504,
,,0.0125,21.96589233,
,,0.0125,21.96589233,
,,0.011944444,22.9875626,
,,0.014444444,19.00894587,
,,0.009444444,29.07250592,
,,0.009444444,29.07250592,
,,0.008611111,31.88597315,
,,0.010833333,25.34526116,
,,0.015277778,17.97209346,
,,0.009444444,29.07250592,
,,0.009166667,29.95348845,
,,0.013888889,19.76930294,
,,0.010555556,26.01223982,
,,0.010555556,26.01223982,
,,0.0125,21.96589233,
,,0.0125,21.96589233,
,,0.01,27.45736541,
,,0.009166667,29.95348845,
,,0.010555556,26.01223982,
,,0.012777778,21.48837256,
,,0.01,27.45736541,
,,0.021111111,13.00612053,
,,0.010833333,25.34526116,
,,0.010555556,26.01223982,
,,0.013055556,21.03117279,
,,0.011944444,22.9875626,
,,0.011944444,22.9875626,
,,0.011111111,24.71162912,
,,0.009722222,28.24186221,
,,0.013055556,21.03117279,
,,0.015555556,17.65116298,
,,0.015,18.30491027,
,,0.010555556,26.01223982,
,,0.021111111,13.00612053,
,,0.021111111,13.00612053,
,,0.018333333,14.97674504,
,,0.011111111,38.4159583,
,,0.011111111,38.4159583,
,,0.008888889,48.0199468,
,,0.011388889,37.47898297,
,,0.011388889,37.47898297,
,,0.010833333,39.40098369,
,,0.010555556,40.43784874,
,,0.011388889,37.47898297,
,,0.011944444,35.73577614,
,,0.009722222,43.90395291,
,,0.01,42.68439768,
,,0.015277778,27.93887808,
,,0.009444444,45.19524673,
,,0.009444444,45.19524673,
,,0.013888889,30.73276609,
,,0.009722222,43.90395291,
,,0.009722222,43.90395291,
,,0.010555556,40.43784874,
,,0.010555556,40.43784874,
,,0.01,42.68439768,
,,0.01,42.68439768,
,,0.006944444,61.4655366,
,,0.012222222,34.92359874,
,,0.011388889,37.47898297,
,,0.010833333,39.40098369,
,,0.013055556,32.69443116,
,,0.01,42.68439768,
,,0.012222222,34.92359874,
,,0.009444444,45.19524673,
,,0.124722222,3.422357059,
,,0.009722222,43.90395291,
,,0.015277778,27.93887808,
,,0.013055556,32.69443116,
,,0.012777778,33.40518022,
,,0.009722222,43.90395291,
,,0.010555556,40.43784874,
,,0.009722222,43.90395291,
,,0.009722222,43.90395291,
,,0.008888889,48.0199468,
,,0.011111111,38.4159583,
,,0.018055556,23.64058891,
,,0.010277778,41.53076442,
,,0.015555556,27.43996916,
,,0.0175,24.39108439,
,,0.01,42.68439768,
,,0.011666667,36.58662554,
,,0.010833333,39.40098369,
,,0.018333333,23.28239916,
,,0.018333333,23.28239916,
,,0.015277778,27.93887808,
,,0.016666667,24.86844275,
,,0.016666667,24.86844275,
,,0.016666667,24.86844275,
,,0.016666667,27.86046758,
,,0.016666667,27.86046758,
,,0.011388889,40.77141638,
,,0.012777778,36.33974041,
,,0.012777778,36.33974041,
,,0.0125,37.14729084,
,,0.011111111,30.23681362,
,,0.011111111,30.23681362,
,,0.015555556,21.59772318,
,,0.008888889,37.79601617,
,,0.010277778,32.68844612,
,,0.010277778,32.68844612,
,,0.010833333,31.01211718,
,,0.013611111,23.17480081,
,,0.013611111,23.17480081,
,,0.003333333,94.63044533,
,,0.016944444,18.61582394,
,,0.007777778,40.55589993,
,,0.011944444,26.40849471,
,,0.011944444,26.40849471,
,,0.0125,25.2347829,
,,0.008611111,36.44630031,
,,0.008611111,36.44630031,
,,0.010833333,28.97013666,
,,0.010277778,30.53608839,
,,0.007777778,40.35125938,
,,0.009166667,34.23743194,
,,0.009166667,34.23743194,
,,0.0075,41.84575167,
,,0.011944444,36.09959679,
,,0.011944444,36.09959679,
,,0.011111111,38.8070655,
,,0.014444444,29.85158946,
,,0.010833333,39.80211928,
,,0.013333333,32.33922173,
,,0.013333333,32.33922173,
,,0.012222222,35.27915074,
,,0.011944444,28.53213959,
,,0.011944444,28.53213959,
,,0.009444444,36.08476513,
,,0.011666667,29.21147433,
,,0.008611111,39.57683782,
,,0.008333333,40.89606686,
,,0.008333333,40.89606686,
,,0.015,22.72003624,
,,0.007777778,42.81117333,
,,0.007777778,42.81117333,
,,0.011111111,29.96782248,
,,0.011666667,28.54078222,
,,0.008333333,39.95709785,
,,0.008888889,37.45977726,
,,0.008888889,37.45977726,
,,0.009444444,35.25626305,
,,0.009722222,30.17433182,
,,0.014444444,32.41940816,
,,0.003611111,67.68062482,
,,0.006111111,39.99309598,
,,0.006666667,36.66033548,
,,0.004722222,51.75577276,
,,0.012222222,27.44756455,
,,0.009166667,36.59675074,
,,0.016388889,20.46936966,
,,0.016388889,20.46936966,
,,0.015,22.36468182,
,,0.0075,40.86452008,
,,0.010555556,29.03531568,
,,0.014444444,22.59244555,
,,0.028333333,12.43872869,
,,0.019166667,18.38768535,
,,0.021111111,31.9196359,
,,0.051111111,17.13632303,
,,0.0575,15.2322871,
,,0.063055556,13.89023528,
,,0.011666667,36.03532523,
,,0.0175,33.92817707,
,,0.020277778,25.60985773,
,,0.002777778,56.93953199,
,,0.006388889,24.75631981,
,,0.008888889,36.9742234,
,,0.009166667,30.12545355,
,,0.008333333,33.13800143,
,,0.002222222,63.08215955,
,,0.060277778,17.96742906,
,,0.026388889,21.4057577,
,,0.032222222,17.53057762,
,,0.037777778,14.95255131,
,,0.015833333,35.67626373,
,,0.0225,25.10551839,
,,0.030555556,18.48679055,
,,0.024166667,23.37410301,
,,0.029444444,19.18440585,
,,0.083888889,5.280348713,
,,0.013333333,33.22219486,
,,0.011111111,39.86663323,
,,0.014444444,30.66664159,
,,0.014444444,30.66664159,
,,0.014722222,30.08802523,
,,0.015277778,28.99391437,
,,0.011944444,37.08524123,
,,0.013333333,33.22219486,
,,0.0075,42.22909997,
,,0.010277778,30.81582904,
,,0.007777778,40.72091666,
,,0.006111111,51.82662363,
,,0.010833333,29.23553165,
,,0.011944444,26.51594748,
,,0.009444444,33.53487508,
,,0.008611111,36.78018432,
,,0.008888889,35.63080265,
,,0.010277778,30.81582904,
,,0.001111111,68.18567741,
,,0.001111111,68.18567741,
,,0.000277778,272.7424642,
,,0.004166667,18.18284404,
,,0.023333333,16.7313207,
,,0.023333333,16.7313207,
,,0.023333333,16.7313207,
,,0.020277778,19.25247813,
,,0.020277778,19.25247813,
,,0.0225,17.350999,
,,0.02,19.51987388,
,,0.025833333,15.11216062,
,,0.0375,17.84702572,
,,0.038888889,19.99203761,
,,0.098888889,8.705165047,
,,0.044722222,19.24868805,
,,0.01,40.85032636,
,,0.01,40.85032636,
,,0.008333333,49.02039359,
,,0.008611111,35.27700824,
,,0.013333333,38.5172884,
,,0.010277778,49.96837181,
,,0.011388889,45.09340924,
,,0.015277778,33.61508673,
,,0.010277778,49.96837181,
,,0.016111111,31.87637603,
,,0.010277778,49.96837181,
,,0.000277778,196.7341273,
,,0.004444444,12.29589402,
,,0.005555556,9.836713449,
,,0.005,10.92968248,
,,0.000277778,196.7341273,
,,0.004444444,12.29589402,
,,0.0275,42.47784233,
,,0.021388889,54.61436843,
,,0.0375,31.15041771,
,,0.0375,31.15041771,
,,0.021388889,54.61436843,
,,0.035,33.37544755,
,,0.021388889,54.61436843,
,,0.003055556,61.62462128,
,,0.023888889,14.83746273,
,,0.003055556,116.001965,
,,0.018055556,19.63110414,
,,0.024166667,14.66691705,
,,0.012777778,27.73960388,
,,0.007222222,49.07776308,
,,0.007222222,49.07776308,
,,0.032777778,19.85307012,
,,0.032777778,19.85307012,
,,0.032777778,19.85307012,
,,0.03,21.6913175,
,,0.065277778,9.96877567,
,,0.063888889,10.1854882,
,,0.064444444,10.09768236,
,,0.0375,17.353054,
,,0.045555556,14.28452602,
,,0.043333333,15.01706608,
,,0.026944444,24.15115803,
,,0.026944444,24.15115803,
,,0.0375,17.353054,
,,0.0375,17.353054,
,,0.041111111,15.8287993,
,,0.034444444,18.89243807,
,,0.027222222,23.90471744,
,,0.035,18.59255786,
,,0.035277778,18.44615965,
,,0.042222222,15.41225199,
,,0.045833333,18.31511461,
,,0.041944444,20.01320477,
,,0.041944444,20.01320477,
,,0.006111111,55.62597073,
,,0.006111111,55.62597073,
,,0.006111111,55.62597073,
,,0.006111111,55.62597073,
,,0.008611111,45.01766286,
,,0.015833333,24.48329053,
,,0.015833333,24.48329053,
,,0.026388889,14.68997395,
,,0.026388889,14.68997395,
,,0.011388889,34.03774432,
,,0.008611111,45.01766286,
,,0.008611111,45.01766286,
,,0.017777778,21.8054299,
,,0.009444444,41.04551754,
,,0.013333333,29.07390762,
,,0.013333333,29.07390762,
,,0.024722222,15.68030948,
,,0.01,38.76520919,
,,0.01,38.76520919,
,,0.016666667,23.25912505,
,,0.025,15.50608367,
,,0.028055556,13.81730207,
,,0.036111111,10.73498104,
,,0.011388889,34.03774432,
,,0.006111111,63.43397982,
,,0.006111111,63.43397982,
,,0.014722222,26.33108588,
,,0.021666667,17.89163473,
,,0.012222222,31.71698991,
,,0.013888889,27.91095039,
,,0.009166667,42.28931758,
,,0.034166667,18.88319344,
,,0.026666667,24.19409153,
,,0.028333333,22.77091023,
,,0.028333333,22.77091023,
,,0.0225,28.67447921,
,,0.018611111,34.66616164,
,,0.018611111,34.66616164,
,,0.048611111,13.27218755,
,,0.026666667,24.19409153,
,,0.0225,28.67447921,
,,0.0225,28.67447921,
,,0.030277778,21.30855779,
,,0.016111111,40.04539366,
,,0.016111111,40.04539366,
,,0.025,25.80703129,
,,0.011666667,55.30077976,
,,0.061944444,10.41539387,
,,0.038333333,16.83067273,
,,0.021666667,29.77734334,
,,0.025555556,25.24600843,
,,0.025555556,25.24600843,
,,0.023611111,27.32509208,
,,0.027222222,23.70033505,
,,0.022222222,29.03291049,
,,0.026666667,24.19409153,
,,0.021666667,29.77734334,
,,0.027222222,20.13484626,
,,0.027222222,20.13484626,
,,0.022222222,24.66518671,
,,0.030277778,18.10288902,
,,0.021944444,24.97740452,
,,0.021944444,24.97740452,
,,0.024166667,22.68063092,
,,0.026111111,20.99164815,
,,0.026111111,20.99164815,
,,0.023888889,22.9443594,
,,0.023611111,23.21429326,
,,0.019722222,27.79175971,
,,0.025,21.92461019,
,,0.028888889,18.97322029,
,,0.023333333,23.49065411,
,,0.019444444,28.18878518,
,,0.012777778,20.36305967,
,,0.012777778,20.36305967,
,,0.012777778,20.36305967,
,,0.0125,20.81557247,
,,0.017222222,15.10807699,
,,0.009166667,28.38487052,
,,0.009166667,28.38487052,
,,0.007222222,36.02695346,
,,0.01,26.01946559,
,,0.01,26.01946559,
,,0.009166667,28.38487052,
,,0.005833333,44.6048007,
,,0.008611111,30.21615397,
,,0.0125,20.81557247,
,,0.008611111,30.21615397,
,,0.006388889,40.72611934,
,,0.016666667,32.94323678,
,,0.016666667,32.94323678,
,,0.016666667,32.94323678,
,,0.017777778,30.88428471,
,,0.019722222,27.8393559,
,,0.014166667,38.75674902,
,,0.014166667,38.75674902,
,,0.018333333,29.94839822,
,,0.016388889,33.50159717,
,,0.016388889,33.50159717,
,,0.021666667,25.34095149,
,,0.025277778,21.7208157,
,,0.016388889,33.50159717,
,,0.02,27.45269787,
,,0.013611111,40.33865842,
,,0.016111111,34.07921138,
,,0.013888889,39.53188461,
,,0.012777778,40.54878588,
,,0.012777778,40.54878588,
,,0.012777778,40.54878588,
,,0.013333333,38.85925478,
,,0.012222222,42.39191402,
,,0.010833333,47.82677539,
,,0.010833333,47.82677539,
,,0.010833333,47.82677539,
,,0.009722222,53.29269216,
,,0.011944444,43.37777331,
,,0.010833333,47.82677539,
,,0.012777778,40.54878588,
,,0.013611111,38.06620812,
,,0.013611111,38.06620812,
,,0.010555556,49.08537117,
,,0.013055556,39.68604509,
,,0.033888889,31.12375133,
,,0.033888889,31.12375133,
,,0.047222222,22.33586878,
,,0.047222222,22.33586878,
,,0.029166667,36.16283459,
,,0.032777778,32.17879364,
,,0.041666667,25.3139843,
,,0.049444444,21.3320096,
,,0.046944444,22.46803379,
,,0.046944444,22.46803379,
,,0.029722222,35.48689443,
,,0.04,26.36873385,
,,0.0475,22.20524956,
,,0.051111111,20.63640045,
,,0.028055556,37.59502589,
,,0.029722222,29.97840738,
,,0.033611111,26.50983121,
,,0.047222222,18.86876224,
,,0.035,25.4578537,
,,0.0325,27.41615014,
,,0.052777778,16.88257659,
,,0.030833333,28.89810451,
,,0.034722222,25.66151669,
